RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearExp,DoorType,StNo,HaulNo,Year,month,Day,TimeShot,Stratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BycSpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth
HH,BTS,3,BE,11BE,BT4A,-9,,-9,107,31,2019,8,30,1346,-9,30,D,52.5552,1.9603,52.5870,1.9660,34F1,25,V,,1,1,R,,M,,3563,172,,,,,,,,,,,,,,,,,197,11,,,18.6,,33.90,,,,,,,,,,,
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,39F848,148,2020,8,7,1250,-9,15,D,55.1661,8.0818,55.1346,8.0871,39F8,19,V,39F848,1,1,R,-9.0000,-9,8,1852,60,-9,-9,-9.0000,-9,-9.0,-9.0,-9,-9.0000,-9,172,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,180,1,180,0.0000,18.6,18.1,31.54,31.43,-9,-9,40,-9,-9,-9,-9,-9,-9,-9
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,39F743,143,2020,8,6,1612,-9,30,D,55.2005,7.3290,55.1690,7.2946,39F7,23,V,39F743,1,1,R,-9.0000,-9,8,4074,95,-9,-9,-9.0000,-9,-9.0,-9.0,-9,-9.0000,-9,210,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,203,2,203,0.3000,17.4,16.7,33.15,33.15,-9,-9,40,-9,-9,-9,-9,-9,-9,-9
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,39F530,130,2020,8,4,1431,-9,30,D,55.2158,5.5681,55.1945,5.6133,39F5,44,V,39F530,1,1,R,-9.0000,-9,8,3702,195,-9,-9,-9.0000,-9,-9.0,-9.0,-9,-9.0000,-9,133,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,180,7,180,1.0000,16.5,12.2,34.77,34.45,-9,-9,40,-9,-9,-9,-9,-9,-9,-9
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,39F529,129,2020,8,4,1254,-9,30,D,55.3446,5.2643,55.3306,5.3163,39F5,43,V,39F529,1,1,R,-9.0000,-9,8,3734,195,-9,-9,-9.0000,-9,-9.0,-9.0,-9,-9.0000,-9,124,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,248,4,203,1.0000,16.5,11.1,34.82,34.55,-9,-9,40,-9,-9,-9,-9,-9,-9,-9
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,39F640,140,2020,8,6,1104,-9,30,D,55.3570,6.5683,55.3868,6.5675,39F6,38,V,39F640,1,1,R,-9.0000,-9,8,3704,170,-9,-9,-9.0000,-9,-9.0,-9.0,-9,-9.0000,-9,358,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,210,2,180,0.2000,16.8,15.8,33.93,33.89,-9,-9,40,-9,-9,-9,-9,-9,-9,-9
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,39F641,141,2020,8,6,1238,-9,20,D,55.3765,6.8578,55.3526,6.8721,39F6,28,V,39F641,1,1,R,-9.0000,-9,8,2778,120,-9,-9,-9.0000,-9,-9.0,-9.0,-9,-9.0000,-9,160,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,210,4,200,0.2000,17.0,16.8,33.88,33.87,-9,-9,40,-9,-9,-9,-9,-9,-9,-9
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,39F428,128,2020,8,4,1103,-9,30,D,55.3915,4.7598,55.3900,4.8205,39F4,45,V,39F428,1,1,R,-9.0000,-9,8,3869,210,-9,-9,-9.0000,-9,-9.0,-9.0,-9,-9.0000,-9,92,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,248,4,225,0.5000,16.1,9.2,34.82,34.71,-9,-9,40,-9,-9,-9,-9,-9,-9,-9
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,40F746,146,2020,8,7,0825,-9,30,D,55.6211,7.2388,55.5881,7.2720,40F7,30,V,40F746,1,1,R,-9.0000,-9,8,4074,120,-9,-9,-9.0000,-9,-9.0,-9.0,-9,-9.0000,-9,150,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,359,1,-9,0.0000,17.1,16.4,33.54,33.70,-9,-9,40,-9,-9,-9,-9,-9,-9,-9
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,40F745,145,2020,8,7,0700,-9,30,D,55.7165,7.0645,55.7008,7.1228,40F7,30,V,40F745,1,1,R,-9.0000,-9,8,3889,120,-9,-9,-9.0000,-9,-9.0,-9.0,-9,-9.0000,-9,120,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,359,1,-9,0.0000,16.6,16.4,33.90,33.90,-9,-9,40,-9,-9,-9,-9,-9,-9,-9
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,39F742,142,2020,8,6,1412,-9,30,D,55.4361,7.2535,55.4013,7.2848,39F7,28,V,39F742,1,1,R,-9.0000,-9,8,3704,100,-9,-9,-9.0000,-9,-9.0,-9.0,-9,-9.0000,-9,130,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,180,2,180,0.3000,17.1,16.8,33.47,33.46,-9,-9,40,-9,-9,-9,-9,-9,-9,-9
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,40F045,45,2020,9,2,0530,-9,30,D,55.5986,0.2368,55.6308,0.2171,40F0,66,V,40F045,1,1,R,-9.0000,F,8,3785,240,-9,-9,-9.0000,-9,-9.0,-9.0,-9,-9.0000,-9,343,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,90,2,359,0.7000,14.8,8.1,34.59,34.72,-9,-9,40,-9,-9,-9,-9,-9,-9,-9
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,40F504,4,2020,8,18,1114,-9,30,D,55.8135,5.6910,55.8300,5.7561,40F5,49,V,40F504,1,1,R,-9.0000,F,8,4462,220,-9,-9,-9.0000,-9,-9.0,-9.0,-9,-9.0000,-9,65,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,359,1,359,0.0000,18.9,11.5,34.70,34.62,-9,-9,40,-9,-9,-9,-9,-9,-9,-9
HH,BTS,3,NL,64T2,BT8,-9,SB,-9,40E964,64,2020,9,7,0533,-9,30,D,55.8216,-0.8313,55.7885,-0.8646,40E9,79,V,40E964,1,1,R,-9.0000,F,8,4361,280,-9,-9,-9.0000,-9,-9.0,-9.0,-9,-9.0000,-9,200,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,225,4,225,1.0000,14.0,8.5,34.68,34.69,-9,-9,40,-9,-9,-9,-9,-9,-9,-9
