RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearExp,DoorType,StNo,HaulNo,Year,month,Day,TimeShot,Stratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BycSpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth
HH,NS-IBTS,1,FR,35HT,GOV,50,,P,Q0159,74,2012,2,8,0736,-9,30,D,54.9255,-0.2417,54.9037,-0.2061,38E9,87,V,Q0159,1,1,C,4.8000,-9,-9,3325,352,26,-9,4.5000,1300,68.0,18.0,145,0.7000,710,142,3.0000,4.4000,-9,-9.0000,-9,-9.0000,161,7,-9,-9.0000,7.4,-9.0,36.03,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,FR,35HT,GOV,50,,P,Q0122,58,2012,2,3,1330,-9,30,D,54.9378,8.0747,54.9602,8.1080,38F8,-9,V,Q0122,1,1,C,6.9000,-9,-9,3275,135,26,-9,4.5000,1300,48.0,15.0,145,0.7000,710,37,3.0000,4.5000,-9,-9.0000,-9,-9.0000,57,6,-9,-9.0000,2.3,-9.0,30.57,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,FR,35HT,GOV,50,,P,Q0112,53,2012,2,2,0746,-9,30,D,55.0415,4.8691,55.0628,4.8259,39F4,43,V,Q0112,1,1,C,5.4000,-9,-9,3631,217,26,-9,4.5000,1300,63.0,17.0,145,0.7000,710,314,4.0000,3.7000,-9,-9.0000,-9,-9.0000,77,6,-9,-9.0000,6.1,-9.0,36.05,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,FR,35HT,GOV,50,,P,Q0167,77,2012,2,9,0713,-9,30,D,55.0915,0.6983,55.1188,0.7318,39F0,81,V,Q0167,1,1,C,4.6000,-9,-9,3709,351,26,-9,4.5000,1300,71.0,18.0,145,0.7000,710,33,4.0000,4.1000,-9,-9.0000,-9,-9.0000,226,6,-9,-9.0000,7.3,-9.0,36.19,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,FR,35HT,GOV,50,,P,Q0113,54,2012,2,2,1009,-9,30,D,55.1154,5.1778,55.0870,5.2066,39F5,42,V,Q0113,1,1,C,5.5000,-9,-9,3651,227,26,-9,4.5000,1300,63.0,18.0,145,0.7000,710,144,4.0000,4.1000,-9,-9.0000,-9,-9.0000,81,6,-9,-9.0000,6.0,-9.0,36.11,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,FR,35HT,GOV,50,,P,Q0130,62,2012,2,4,1229,-9,30,D,55.1238,6.5426,55.0902,6.5365,39F6,41,V,Q0130,1,1,C,-9.0000,-9,-9,3756,227,26,-9,4.5000,1300,65.0,17.0,145,0.7000,710,181,4.0000,4.4000,-9,-9.0000,-9,-9.0000,150,6,-9,-9.0000,6.0,-9.0,35.70,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,FR,35HT,GOV,50,,P,Q0135,64,2012,2,5,0750,-9,30,D,55.1320,4.4580,55.1071,4.4279,39F4,51,V,Q0135,1,1,C,5.4000,-9,-9,3366,258,26,-9,4.5000,1300,71.0,18.0,145,0.7000,710,212,3.0000,3.6000,-9,-9.0000,-9,-9.0000,168,13,-9,-9.0000,6.1,-9.0,36.00,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,FR,35HT,GOV,50,,P,Q0168,78,2012,2,9,0954,-9,30,D,55.1502,1.3417,55.1196,1.3396,39F1,42,V,Q0168,1,1,C,5.7000,-9,-9,3405,238,26,-9,4.5000,1300,61.0,18.0,145,0.7000,710,190,3.0000,4.6000,-9,-9.0000,-9,-9.0000,169,6,-9,-9.0000,7.0,-9.0,-9.00,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,FR,35HT,GOV,50,,P,Q0143,67,2012,2,6,0735,-9,30,D,55.1626,3.5366,55.1309,3.5429,39F3,28,V,Q0143,1,1,C,5.8000,-9,-9,3548,171,26,-9,4.5000,1300,57.0,16.0,145,0.7000,710,184,4.0000,3.7000,-9,-9.0000,-9,-9.0000,231,11,-9,-9.0000,5.8,-9.0,36.28,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,FR,35HT,GOV,50,,P,Q0123,59,2012,2,3,1609,-9,30,D,55.2527,8.1379,55.2792,8.1712,39F8,16,V,Q0123,1,1,C,6.4000,-9,-9,3624,149,26,-9,4.5000,1300,51.0,17.0,145,0.7000,710,34,4.0000,4.3000,-9,-9.0000,-9,-9.0000,55,7,-9,-9.0000,2.5,-9.0,32.19,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,FR,35HT,GOV,50,,P,Q0120,56,2012,2,3,0729,-9,30,D,55.3003,7.3846,55.2697,7.3849,39F7,26,V,Q0120,1,1,C,5.7000,-9,-9,3403,165,26,-9,4.5000,1300,55.0,16.0,145,0.7000,710,171,3.0000,4.3000,-9,-9.0000,-9,-9.0000,74,9,-9,-9.0000,3.6,-9.0,33.23,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,FR,35HT,GOV,50,,P,Q0150,70,2012,2,7,0726,-9,30,D,55.3738,-0.3159,55.3794,-0.3717,39E9,69,V,Q0150,1,1,C,5.2000,-9,-9,3580,310,26,-9,4.5000,1300,66.0,18.0,145,0.7000,710,275,4.0000,3.8000,-9,-9.0000,-9,-9.0000,117,4,-9,-9.0000,7.4,-9.0,35.94,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,FR,35HT,GOV,50,,P,Q0152,72,2012,2,7,1244,-9,30,D,55.3816,-1.1503,55.4110,-1.1389,39E8,97,V,Q0152,1,1,C,4.7000,-9,-9,3347,402,26,-9,4.5000,1300,83.0,18.0,145,0.7000,710,11,3.0000,4.6000,-9,-9.0000,-9,-9.0000,182,6,-9,-9.0000,7.2,-9.0,35.78,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,FR,35HT,GOV,50,,P,Q0151,71,2012,2,7,0957,-9,30,D,55.5825,-0.7921,55.5595,-0.8254,40E9,99,V,Q0151,1,1,C,4.3000,-9,-9,3305,402,26,-9,4.5000,1300,75.0,18.0,145,0.7000,710,216,3.0000,4.0000,-9,-9.0000,-9,-9.0000,124,6,-9,-9.0000,7.5,-9.0,35.96,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,FR,35HT,GOV,50,,P,Q0153,73,2012,2,7,1630,-9,30,D,55.8599,-1.2723,55.8760,-1.3165,40E8,91,V,Q0153,1,1,C,4.4000,-9,-9,3288,373,26,-9,4.5000,1300,71.0,18.0,145,0.7000,710,301,3.0000,4.4000,-9,-9.0000,-9,-9.0000,189,5,-9,-9.0000,7.1,-9.0,35.73,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,GB-SCT,748S,GOV,47,B,P,28,16,2012,1,31,0813,-9,30,D,57.5967,0.8068,57.6273,0.7885,44F0,100,V,74SC0016,1,1,C,4.6000,-9,,3582,330,28,,4.5000,1100,85.0,21.0,186,0.7000,,350,3.9000,3.9000,215,0.4000,,,135,13,135,1.8000,,,,,,,,,,,,,,
HH,NS-IBTS,1,GB-SCT,748S,GOV,47,B,P,25,13,2012,1,30,0752,-9,30,D,57.6735,2.1208,57.6578,2.1690,44F2,85,V,74SC0013,1,1,C,4.7000,-9,,3350,285,28,,4.5000,1100,82.0,19.0,186,0.7000,,130,3.6000,3.6000,225,0.1000,,,135,18,135,1.8000,,,,,,,,,,,,,,
HH,NS-IBTS,1,GB-SCT,748S,GOV,47,B,P,27,15,2012,1,30,1506,-9,30,D,57.6737,1.3332,57.6763,1.2818,44F1,90,V,74SC0015,1,1,C,4.8000,-9,,3061,300,28,,4.5000,1100,81.0,20.0,186,0.7000,,290,3.3000,3.3000,180,0.4000,,,130,13,135,1.5000,,,,,,,,,,,,,,
HH,NS-IBTS,1,GB-SCT,748S,GOV,47,B,P,36,24,2012,2,2,1320,-9,30,D,57.8118,-0.8972,57.7830,-0.8990,44E9,90,V,74SC0024,1,1,C,4.8000,-9,,3213,300,28,,4.5000,1100,79.0,19.0,186,0.7000,,180,3.5000,3.5000,325,0.2000,,,225,10,225,0.2000,,,,,,,,,,,,,,
HH,NS-IBTS,1,GB-SCT,748S,GOV,47,B,P,40,28,2012,2,6,0741,-9,30,D,57.8328,-2.5878,57.8027,-2.5873,44E7,80,V,74SC0028,1,1,C,4.3000,-9,,3342,270,28,,4.5000,1100,84.0,22.0,186,0.7000,,180,3.6000,3.6000,170,0.1000,,,300,8,300,0.3000,,,,,,,,,,,,,,
HH,NS-IBTS,1,GB-SCT,748S,GOV,47,B,P,41,29,2012,2,6,1044,-9,30,D,57.8813,-3.3288,57.9117,-3.3285,44E6,60,V,74SC0029,1,1,C,5.0000,-9,,3379,210,28,,4.5000,1100,73.0,18.0,186,0.7000,,20,3.7000,3.7000,180,0.2000,,,307,8,300,0.2000,,,,,,,,,,,,,,
HH,NS-IBTS,1,GB-SCT,748S,GOV,47,B,P,35,23,2012,2,2,1040,-9,30,D,58.0978,-1.1407,58.0678,-1.1303,45E8,110,V,74SC0023,1,1,C,4.2000,-9,,3396,360,28,,4.5000,1100,86.0,20.0,186,0.7000,,175,3.7000,3.7000,280,0.1000,,,190,7,220,0.5000,,,,,,,,,,,,,,
HH,NS-IBTS,1,GB-SCT,748S,GOV,47,B,P,69,57,2012,2,14,0729,-9,30,D,58.1107,-0.0527,58.1373,-0.0743,45E9,135,V,74SC0056,1,1,C,3.8000,-9,,3230,435,28,,4.5000,1100,94.0,22.0,186,0.7000,,325,3.5000,3.5000,215,0.1000,,,300,14,300,0.3000,,,,,,,,,,,,,,
HH,NS-IBTS,1,DK,26D4,GOV,60,S,P,32,9,2021,2,4,1421,-9,30,D,55.8947,7.1105,55.8695,7.0726,40F7,32,V,33,1,1,R,6.7000,-9,-9,3684,230,20,2,4.5000,1250,68.8,-9.0,172,-9.0000,-9,214,4.0000,-9.0000,204,0.3000,188,0.1000,80,12,-9,-9.0000,5.1,5.2,33.16,33.28,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,DK,26D4,GOV,60,S,P,164,42,2021,2,17,0711,-9,30,D,55.8906,5.5174,55.9092,5.4682,40F5,54,V,163,1,1,R,5.4000,-9,-9,3698,320,20,2,4.5000,1250,82.9,-9.0,172,-9.0000,-9,305,4.0000,3.8000,301,0.2000,323,0.1000,200,6,-9,-9.0000,4.8,4.7,34.55,34.74,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,DK,26D4,GOV,60,S,P,84,23,2021,2,10,0715,-9,30,D,55.6846,2.6529,55.6638,2.6066,40F2,75,V,83,1,1,R,6.0000,-9,-9,3715,390,20,2,4.5000,1250,74.1,-9.0,172,-9.0000,-9,233,4.0000,4.5000,42,0.1000,47,0.1000,32,8,-9,-9.0000,5.1,5.1,34.71,34.71,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,DK,26D4,GOV,60,S,P,151,40,2021,2,16,1113,-9,30,D,55.6437,4.2937,55.6175,4.3307,40F4,35,V,150,1,1,R,6.2000,-9,-9,3723,270,20,2,4.5000,1250,72.2,-9.0,172,-9.0000,-9,137,4.0000,3.9000,95,0.1000,98,0.1000,187,11,-9,-9.0000,4.8,4.8,34.35,34.35,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,DK,26D4,GOV,60,S,P,148,39,2021,2,16,0756,-9,30,D,55.5901,3.7144,55.5613,3.7455,40F3,38,V,149,1,1,R,6.3000,-9,-9,3758,280,20,2,4.5000,1250,71.3,-9.0,172,-9.0000,-9,152,4.1000,4.4000,70,0.1000,65,0.0000,168,13,-9,-9.0000,4.7,4.7,34.42,34.42,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,DK,26D4,GOV,60,S,P,87,25,2021,2,10,1301,-9,30,D,55.4800,1.6247,55.4585,1.5797,39F1,69,V,88,1,1,R,5.6000,-9,-9,3719,360,20,2,4.5000,1250,76.4,22.8,172,-9.0000,-9,230,4.0000,3.5000,230,0.2000,222,0.2000,67,8,-9,-9.0000,5.5,5.5,34.66,34.24,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,DK,26D4,GOV,60,S,P,98,26,2021,2,11,0714,-9,30,D,55.4040,-1.1857,55.3746,-1.1562,39E8,87,V,97,1,1,R,4.7000,-9,-9,3758,350,20,2,4.5000,1250,86.7,24.6,172,-9.0000,-9,150,4.1000,4.7000,359,0.1000,157,0.2000,54,3,-9,-9.0000,5.7,6.7,34.06,34.46,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,DK,26D4,GOV,60,S,P,85,24,2021,2,10,0959,-9,30,D,55.3925,2.3040,55.3744,2.2535,39F2,41,V,86,1,1,R,6.1000,-9,-9,3774,290,20,2,4.5000,1250,71.6,21.1,172,-9.0000,-9,240,4.1000,3.9000,271,0.2000,271,0.1000,83,14,-9,-9.0000,4.5,4.5,34.57,34.56,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,DK,26D4,GOV,60,S,P,99,27,2021,2,11,1110,-9,30,D,55.3336,-0.1806,55.3431,-0.1256,39E9,73,V,100,1,1,R,6.0000,-9,-9,3656,380,20,2,4.5000,1250,73.8,22.3,172,-9.0000,-9,74,4.0000,4.2000,196,0.0000,265,0.0000,347,2,-9,-9.0000,6.8,6.8,34.82,34.84,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,DK,26D4,GOV,60,S,P,152,41,2021,2,16,1411,-9,30,D,55.2919,4.2555,55.3108,4.3037,39F4,46,V,153,1,1,R,6.1000,-9,-9,3706,300,20,2,4.5000,1250,72.0,-9.0,172,-9.0000,-9,55,4.0000,4.0000,49,0.0000,322,0.1000,196,11,-9,-9.0000,5.1,5.0,34.42,34.45,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,DK,26D4,GOV,60,S,P,132,36,2021,2,14,0946,-9,30,D,55.2372,3.8150,55.2702,3.8000,39F3,39,V,133,1,1,R,5.7000,-9,-9,3810,280,20,2,4.5000,1250,74.5,22.2,172,-9.0000,-9,172,4.1000,3.9000,39,0.5000,43,0.4000,178,19,-9,-9.0000,5.2,5.1,34.26,34.26,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,DK,26D4,GOV,60,S,P,101,28,2021,2,11,1403,-9,30,D,55.1514,0.2777,55.1789,0.3098,39F0,94,V,102,1,1,R,5.9000,-9,-9,3697,420,20,2,4.5000,1250,75.4,22.4,172,-9.0000,-9,34,3.9000,4.5000,165,0.2000,162,0.2000,281,3,-9,-9.0000,7.0,7.0,34.75,34.75,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,1,DK,26D4,GOV,60,S,P,46,12,2021,2,5,1455,-9,30,D,55.1386,7.4458,55.1514,7.4980,39F7,21,V,47,1,1,R,6.4000,-9,-9,3704,230,20,2,4.5000,1250,67.3,-9.0,172,-9.0000,-9,62,3.9000,3.7000,80,0.4000,103,0.3000,86,18,-9,-9.0000,4.3,4.3,33.59,33.61,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,NS-IBTS,3,NO,58J3,GOV,60,S,P,24162,372,2014,7,14,0345,-9,30,D,60.7667,2.6117,60.7475,2.6586,50F2,121,V,426,1,1,C,3.4000,-9,,3333,,22,,5.5000,1100,56.0,,,0.7000,,130,3.6000,4.0000,,,,,309,7,,2.0000,14.6,8.3,33.27,35.29,,,,,,,,,,
HH,NS-IBTS,3,NO,58J3,GOV,60,S,P,24177,387,2014,7,19,1547,-9,31,D,60.7983,0.5267,60.7742,0.5683,50F0,134,V,437,1,1,C,3.5000,-9,,3518,400,22,,5.5000,1100,56.0,,,0.7000,,140,3.6000,4.0000,,,,,80,5,,2.0000,14.3,8.9,35.09,35.34,,,,,,,,,,
HH,NS-IBTS,3,NO,58J3,GOV,60,S,P,24170,380,2014,7,18,1044,-9,30,D,61.0467,1.2083,61.0414,1.2694,51F1,144,V,433,1,1,C,3.5000,-9,,3333,440,22,,5.5000,1100,57.0,,,0.7000,,100,3.6000,4.0000,,,,,29,4,,3.0000,14.3,7.5,33.59,35.24,,,,,,,,,,
HH,NS-IBTS,3,NO,58J3,GOV,60,S,P,24178,388,2014,7,19,2008,-9,30,D,61.2050,0.4867,61.2267,0.5244,51F0,164,V,438,1,1,C,3.5000,-9,,3148,450,22,,5.5000,1100,57.0,,,0.7000,,40,3.5000,3.9000,,,,,90,7,,2.0000,14.2,9.1,35.28,35.35,,,,,,,,,,
HH,NS-IBTS,3,NO,58J3,GOV,60,S,P,24169,379,2014,7,18,0437,-9,18,D,61.6033,1.4350,61.5869,1.4411,52F1,172,I,432,1,1,C,3.5000,-9,,1852,475,22,,5.5000,1100,59.0,,,0.7000,,170,3.4000,3.8000,,,,,297,2,,3.0000,13.7,8.7,35.03,35.33,,,,,,,,,,
HH,NS-IBTS,3,SE,26D4,GOV,60,S,V,72,36,2014,8,27,0432,-9,30,D,56.2182,10.9625,56.2493,10.9700,41G0,21,V,71,1,1,C,4.7000,-9,,3408,153,,,6.5000,1050,75.0,,168,0.7000,811,7,3.7000,,,,,,310,9,,,,,,,,,,,,,,,,
HH,NS-IBTS,3,SE,26D4,GOV,60,S,V,77,39,2014,8,27,1448,-9,30,D,56.3508,11.9142,56.3460,11.9680,41G1,31,V,78,1,1,C,4.6000,-9,,3445,173,,,6.5000,1050,81.0,21.0,168,0.7000,811,99,3.7000,,36,1.0000,,,320,8,,,,,,,,,,,,,,,,
HH,NS-IBTS,3,SE,26D4,GOV,60,S,V,80,40,2014,8,28,0436,-9,30,D,56.3593,12.5518,56.3413,12.5962,41G2,23,V,79,1,1,C,4.9000,-9,,3426,154,,,6.5000,1050,78.0,,168,0.7000,811,126,3.7000,,18,0.5000,,,310,6,,,,,,,,,,,,,,,,
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,41,134,2014,9,1,0601,-9,30,D,57.0683,-0.2528,57.0930,-0.2947,43E9,80,V,,1,1,R,4.7000,-9,,3765,430,,,,,68.0,18.0,,,,323,4.1000,,192,0.5000,,,210,8,210,0.5000,,,,,,,,,,,,,,
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,44,127,2014,8,31,0908,-9,30,D,57.1169,3.1881,57.1378,3.1403,43F3,67,V,128,1,1,R,5.0000,-9,,3721,230,,,,,66.0,,,,,302,4.0000,,7,0.3000,,,0,0,210,1.0000,,,,,,,,,,,,,,
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,42,139,2014,9,1,1804,-9,30,D,57.1240,1.6117,57.1422,1.5587,43F1,96,V,,1,1,R,4.3000,-9,,3773,380,,,,,79.0,20.0,,,,305,4.1000,,199,0.4000,,,0,0,210,0.5000,,,,,,,,,,,,,,
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,43,129,2014,8,31,1248,-9,30,D,57.3196,2.4765,57.3469,2.4409,43F2,79,V,130,1,1,R,4.9000,-9,,3700,280,,,,,69.0,,,,,319,4.0000,,33,0.3000,,,0,0,210,1.0000,,,,,,,,,,,,,,
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,46,153,2014,9,3,1257,-9,30,D,57.5202,0.5313,57.5418,0.4850,44F0,85,V,,1,1,R,4.7000,-9,,3605,350,,,,,74.0,19.0,,,,303,3.9000,,11,0.3000,,,180,11,0,0.0000,,,,,,,,,,,,,,
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,49,115,2014,8,29,0943,-9,30,D,57.7143,4.7362,57.6823,4.7198,44F4,86,V,,1,1,R,4.7000,-9,,3700,340,,,,,75.0,20.0,,,,188,4.0000,,0,0.0000,,,180,10,140,1.5000,,,,,,,,,,,,,,
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,50,117,2014,8,29,1302,-9,30,D,57.7522,5.2303,57.7243,5.1980,44F5,105,V,,1,1,R,4.4000,-9,,3648,420,,,,,83.0,21.0,,,,212,3.9000,,147,0.1000,,,160,12,140,1.3000,,,,,,,,,,,,,,
HH,NS-IBTS,1,FR,35HT,GOV,50,,P,Y0140,47,2020,1,26,1432,-9,31,D,52.9372,1.8517,52.9233,1.8699,34F1,32,V,Y0140,1,1,C,6.2000,-9,,1971,127,26,,4.5000,1300,47.7,14.4,145,0.7000,210,151,2.0000,4.2000,,,,,182,,,,,,,,,,,,,,,,,
HH,NS-IBTS,3,SE,26D4,GOV,60,S,V,60,30,2016,8,30,0513,-9,30,D,56.2185,10.9613,56.2487,10.9702,41G0,21,V,59,1,1,C,4.3000,-9,,3408,150,,,6.5000,1050,76.0,20.0,168,0.7000,811,9,3.6000,,32,0.2000,,,250,7,,,,,,,,,,,,,,,,
HH,NS-IBTS,3,SE,26D4,GOV,60,S,V,63,32,2016,8,30,1151,-9,30,D,56.3510,11.9105,56.3467,11.9645,41G1,31,V,64,1,1,C,,-9,,3426,150,,,6.5000,1050,77.0,20.0,168,0.7000,811,98,3.7000,,7,0.2000,,,260,7,,,,,,,,,,,,,,,,
HH,NS-IBTS,3,SE,26D4,GOV,60,S,V,71,35,2016,8,31,0719,-9,30,D,56.3602,12.5472,56.3433,12.5925,41G2,24,V,70,1,1,C,4.2000,-9,,3445,150,,,6.5000,1050,82.0,,168,0.7000,811,124,3.6000,,,,,,260,4,,,,,,,,,,,,,,,,
HH,NS-IBTS,3,SE,26D4,GOV,60,S,V,69,34,2016,8,31,0512,-9,30,D,56.4020,12.2587,56.3712,12.2602,41G2,33,V,68,1,1,C,4.2000,-9,,3445,150,,,6.5000,1050,78.0,21.0,168,0.7000,811,178,3.7000,,23,0.5000,,,270,7,,,,,,,,,,,,,,,,
HH,NS-IBTS,1,NL,64T2,GOV,60,,P,41F127,27,2013,2,1,1523,-9,30,D,56.1211,1.5105,56.1416,1.5605,41F1,81,V,41F127,1,1,R,5.0000,-9,,3845,425,28,,4.5000,1200,85.0,,180,0.8000,210,54,4.0000,,,,23,0.4000,293,7,248,2.0000,6.8,6.9,35.13,35.14,,,,,,,,-9,,
HH,NS-IBTS,1,NL,64T2,GOV,60,,P,42E728,28,2013,2,2,0756,-9,30,D,56.7116,-2.2475,56.7436,-2.2201,42E7,54,V,42E728,1,1,R,5.0000,-9,,3908,300,28,,4.5000,1200,85.0,,180,0.8000,210,27,4.0000,,,,180,0.4000,315,7,0,1.0000,6.1,6.1,34.51,34.51,,,,,,,,-9,,
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,48,111,2014,8,28,1509,-9,30,D,57.7702,3.4532,57.7585,3.5098,44F3,63,V,,1,1,R,4.8000,-9,,3580,280,,,,,72.0,19.0,,,,110,3.9000,,181,0.3000,,,150,21,140,1.0000,,,,,,,,,,,,,,
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,47,142,2014,9,2,0551,-9,30,D,57.7922,1.5205,57.8253,1.4988,44F1,90,V,,1,1,R,4.5000,-9,,3895,350,,,,,74.0,19.0,,,,341,4.2000,,195,0.4000,,,0,0,210,0.5000,,,,,,,,,,,,,,
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,45,150,2014,9,3,0553,-9,30,D,57.9129,-0.3020,57.8837,-0.2828,44E9,115,V,149,1,1,R,4.4000,-9,,3415,405,,,,,80.0,21.0,,,,154,3.7000,,178,0.3000,,,180,14,0,1.0000,,,,,,,,,,,,,,
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,52,73,2014,8,22,2011,-9,30,D,58.0128,-1.2057,58.0415,-1.2352,45E8,110,V,,1,1,R,4.8000,-9,,3677,420,,,,,75.0,20.0,,,,333,4.0000,,180,0.3000,,,350,18,10,1.0000,,,,,,,,,,,,,,
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,58,114,2014,8,29,0608,-9,30,D,58.0860,4.8212,58.1033,4.7673,45F4,148,V,,1,1,R,4.4000,-9,,3694,520,,,,,80.0,21.0,,,,299,4.0000,,324,0.0000,,,140,30,140,1.5000,,,,,,,,,,,,,,
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,55,143,2014,9,2,0903,-9,30,D,58.2308,1.4607,58.2645,1.4650,45F1,105,V,,1,1,R,4.5000,-9,,3793,400,,,,,79.0,20.0,,,,3,4.1000,,0,0.2000,,,0,0,0,0.0000,,,,,,,,,,,,,,
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,53,147,2014,9,2,1749,-9,30,D,58.2405,-0.5523,58.2135,-0.5933,45E9,114,V,,1,1,R,4.2000,-9,,3845,440,,,,,79.0,20.0,,,,219,4.2000,,187,0.3000,,,200,10,0,0.0000,,,,,,,,,,,,,,
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,56,109,2014,8,28,1025,-9,30,D,58.2767,2.7492,58.2540,2.7025,45F2,70,V,,1,1,R,4.8000,-9,,3680,300,,,,,71.0,21.0,,,,225,4.0000,,68,0.4000,,,175,10,1,0.0000,,,,,,,,,,,,,,
HH,NS-IBTS,3,GB-SCT,748S,GOV,60,S,P,336,21,2012,7,26,1518,-9,30,D,55.2420,1.2495,55.2263,1.2905,39F1,70,V,74SC0278,1,1,C,5.0000,-9,,3116,240,28,,4.5000,1100,75.0,20.0,186,0.7000,,131,3.4000,3.4000,350,0.2000,,,140,7,310,0.1000,,,,,,,,,,,,,,
HH,NS-IBTS,3,GB-SCT,748S,GOV,60,S,P,337,22,2012,7,26,1812,-9,30,D,55.5537,1.6528,55.5718,1.6950,40F1,75,V,74SC0279,1,1,C,,-9,,3341,255,28,,4.5000,1100,74.0,19.0,186,0.7000,,60,3.6000,3.6000,142,0.1000,,,140,8,140,0.3000,,,,,,,,,,,,,,
HH,NS-IBTS,3,GB-SCT,748S,GOV,60,S,P,338,23,2012,7,27,0442,-9,30,D,56.1545,0.9555,56.1537,1.0092,41F0,85,V,74SC0280,1,1,C,4.9000,-9,,3329,285,28,,4.5000,1100,80.0,21.0,186,0.7000,,270,3.6000,3.6000,222,0.1000,,,170,10,170,0.6000,,,,,,,,,,,,,,
HH,NS-IBTS,3,GB-SCT,748S,GOV,60,S,P,339,24,2012,7,27,0803,-9,15,D,56.0988,1.7670,56.0895,1.7860,41F1,90,V,74SC0281,1,1,C,4.6000,-9,,1562,300,28,,4.5000,1100,84.0,21.0,186,0.7000,,134,3.4000,3.4000,190,0.2000,,,170,8,170,0.6000,,,,,,,,,,,,,,
HH,NS-IBTS,3,GB-SCT,748S,GOV,60,S,P,340,25,2012,7,27,1125,-9,30,D,55.6723,2.2160,55.6850,2.2595,40F2,85,V,74SC0282,1,1,C,4.7000,-9,,3093,285,28,,4.5000,1100,83.0,22.0,186,0.7000,,59,3.3000,3.3000,80,0.1000,,,287,4,170,0.5000,,,,,,,,,,,,,,
