RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearExp,DoorType,StNo,HaulNo,Year,month,Day,TimeShot,Stratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BycSpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth
HH,IE-IGFS,4,IE,45CE,GOV,55,S,P,HG1,146,2019,12,4,1200,32,30,D,53.1860,-9.2620,53.1700,-9.3110,35E0,30,V,-9,1,2,R,-9.0000,-9,-9,3728,193,26,-9,5.2000,1400,-9.0,-9.0,247,-9.0000,998,241,4.0000,-9.0000,-9,-9.0000,-9,-9.0000,20,20,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,IE-IGFS,4,IE,45CE,GOV,55,S,P,62,168,2019,12,11,1317,32,31,D,53.1910,-9.3920,53.1920,-9.4380,35E0,36,V,-9,1,2,R,4.2000,-9,-9,3076,206,26,-9,5.2000,1400,81.2,21.4,247,-9.0000,998,272,3.2000,-9.0000,-9,-9.0000,-9,-9.0000,359,21,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,20,-9,-9,-9,-9,-9,-9,-9
HH,IE-IGFS,4,IE,45CE,GOV,110,I2,P,GD6,23,2017,10,9,0821,34,30,D,55.7860,-7.8180,55.7980,-7.7620,40E2,117,V,,1,2,R,4.2000,-9,,3758,390,26,,5.2000,1400,103.7,21.3,247,,2212,69,4.1000,,,,,,240,10,,,,,,,,,,,,,,,,
HH,IE-IGFS,4,IE,45CE,GOV,110,I2,P,11,33,2017,10,11,0623,34,31,D,55.3090,-8.6740,55.3150,-8.7330,39E1,96,V,,1,2,R,4.1000,-9,,3805,349,26,,5.2000,1400,108.8,22.1,247,,2212,280,4.0000,,,,,,259,18,,,,,,,,,,,,,,,,
HH,IE-IGFS,4,IE,45CE,GOV,110,I2,P,MM15,34,2017,10,11,0845,34,30,D,55.4700,-8.8820,55.4450,-8.9190,39E1,94,V,,1,2,R,4.1000,-9,,3636,336,26,,5.2000,1400,106.7,21.7,247,,2212,220,3.9000,,,,,,234,14,,,,,,,,,,,,,,,,
HH,IE-IGFS,4,IE,45CE,GOV,110,I2,P,GD9,35,2017,10,11,1052,34,31,D,55.3230,-9.1260,55.2900,-9.1270,39E0,100,V,,1,2,R,4.2000,-9,,3674,366,26,,5.2000,1400,110.0,22.4,247,,2212,180,3.8000,,,,,,255,15,,,,,,,,,,,,,,,,
HH,IE-IGFS,4,IE,45CE,GOV,110,I2,P,28,36,2017,10,11,1401,34,33,D,55.1210,-9.4890,55.1100,-9.5470,39E0,115,V,,1,2,R,4.2000,-9,,3898,402,26,,5.2000,1400,110.8,20.9,247,,2212,251,3.8000,,,,,,304,22,,,,,,,,,,,,,,,,
HH,IE-IGFS,4,IE,45CE,GOV,110,I2,P,MAR4,37,2017,10,11,1706,34,30,D,55.1210,-9.0140,55.0890,-9.0040,39E0,93,V,,1,2,R,4.2000,-9,,3619,349,26,,5.2000,1400,,22.2,247,,2212,169,3.9000,,,,,,295,17,,,,,,,,,,,,,,,,
HH,IE-IGFS,4,IE,45CE,GOV,55,I2,P,MM3,44,2017,10,13,0853,34,31,D,54.6580,-8.9020,54.6720,-8.9530,38E1,91,V,,1,2,R,4.2000,-9,,3641,336,26,,5.2000,1400,83.9,22.3,247,,2212,295,3.8000,,,,,,211,18,,,,,,,,,,,,,,,,
HH,IE-IGFS,4,IE,45CE,GOV,110,S,P,FG196,101,2018,11,23,1655,17,20,D,50.9600,-11.2120,50.9460,-11.1850,30D8,236,V,,1,2,R,3.7000,-9,,2454,718,26,,5.2000,1400,129.6,24.2,247,,998,129,4.0000,,,,,,327,8,,,,,,,,,,,,,,,,
