V1,V2,V3
17.0727272727273,45.2888888888889,99.5435943603516
17.2411363636364,45.2888888888889,137.493591308594
17.4095454545455,45.2888888888889,178.45573425293
17.5779545454545,45.2888888888889,259.615753173828
17.7463636363636,45.2888888888889,225.125732421875
17.9147727272727,45.2888888888889,165.045745849609
18.0831818181818,45.2888888888889,222.965744018555
18.2515909090909,45.2888888888889,161.935745239258
18.42,45.2888888888889,110.945739746094
18.5884090909091,45.2888888888889,91.4068450927734
18.7568181818182,45.2888888888889,88.4268417358398
18.9252272727273,45.2888888888889,92.1768417358398
19.0936363636364,45.2888888888889,105.226844787598
19.2620454545455,45.2888888888889,103.816841125488
19.4304545454545,45.2888888888889,91.1968460083008
19.5988636363636,45.2888888888889,88.9232482910156
19.7672727272727,45.2888888888889,86.0732498168945
19.9356818181818,45.2888888888889,87.5632476806641
20.1040909090909,45.2888888888889,78.3132476806641
20.2725,45.2888888888889,93.0332489013672
20.4409090909091,45.2888888888889,77.7432479858398
20.6093181818182,45.2888888888889,78.6732482910156
20.7777272727273,45.2888888888889,81.3440017700195
20.9461363636364,45.2888888888889,76.9140014648438
21.1145454545455,45.2888888888889,75.6940002441406
21.2829545454545,45.2888888888889,86.3239974975586
21.4513636363636,45.2888888888889,102.564002990723
21.6197727272727,45.2888888888889,169.194000244141
21.7881818181818,45.2888888888889,300.903259277344
21.9565909090909,45.2888888888889,452.883239746094
22.125,45.2888888888889,739.633239746094
-14.925,45.12,-3963.68823242188
-14.7565909090909,45.12,-4097.9482421875
-14.5881818181818,45.12,-4194.71044921875
-14.4197727272727,45.12,-4607.890625
-14.2513636363636,45.12,-4795.83056640625
-14.0829545454545,45.12,-4820.66064453125
-13.9145454545455,45.12,-4655.1904296875
-13.7461363636364,45.12,-4250.57080078125
-13.5777272727273,45.12,-3561.64135742188
-13.4093181818182,45.12,-3313.76123046875
-13.2409090909091,45.12,-3345.10131835938
-13.0725,45.12,-3430.16137695312
-12.9040909090909,45.12,-3766.58129882812
-12.7356818181818,45.12,-3761.89135742188
-12.5672727272727,45.12,-3468.2236328125
-12.3988636363636,45.12,-3391.82373046875
-12.2304545454545,45.12,-3638.4736328125
-12.0620454545455,45.12,-4562.91357421875
-11.8936363636364,45.12,-4739.4638671875
-11.7252272727273,45.12,-4553.353515625
-11.5568181818182,45.12,-4395.83349609375
-11.3884090909091,45.12,-4711.7724609375
-11.22,45.12,-4822.0927734375
-11.0515909090909,45.12,-4911.9423828125
-10.8831818181818,45.12,-4866.82275390625
-10.7147727272727,45.12,-4912.87255859375
-10.5463636363636,45.12,-4915.33251953125
-10.3779545454545,45.12,-4862.29248046875
-10.2095454545455,45.12,-4809.5224609375
-10.0411363636364,45.12,-4532.47265625
-9.87272727272727,45.12,-4589.61279296875
-9.70431818181818,45.12,-4623.0927734375
-9.53590909090909,45.12,-4845.0126953125
-9.3675,45.12,-4892.27880859375
-9.19909090909091,45.12,-4912.93896484375
-9.03068181818182,45.12,-4894.80908203125
-8.86227272727272,45.12,-4902.05908203125
-8.69386363636363,45.12,-4895.87890625
-8.52545454545454,45.12,-4879.2890625
-8.35704545454545,45.12,-4903.73876953125
-8.18863636363636,45.12,-4887.3896484375
-8.02022727272727,45.12,-4819.77978515625
-7.85181818181818,45.12,-4837.0595703125
-7.68340909090909,45.12,-4835.70947265625
-7.515,45.12,-4864.90966796875
-7.34659090909091,45.12,-4865.6396484375
-7.17818181818182,45.12,-4761.64013671875
-7.00977272727272,45.12,-4759.27978515625
-6.84136363636363,45.12,-4855.5400390625
-6.67295454545454,45.12,-4855.93017578125
-6.50454545454545,45.12,-4852.47021484375
-6.33613636363636,45.12,-4838.60986328125
-6.16772727272727,45.12,-4823.39599609375
-5.99931818181818,45.12,-4813.03564453125
-5.83090909090909,45.12,-4803.36572265625
-5.6625,45.12,-4792.74560546875
-5.49409090909091,45.12,-4754.39599609375
-5.32568181818182,45.12,-4725.0556640625
-5.15727272727272,45.12,-4700.23583984375
-4.98886363636363,45.12,-4673.69287109375
-4.82045454545454,45.12,-4595.51318359375
-4.65204545454545,45.12,-4534.86279296875
-4.48363636363636,45.12,-4478.73291015625
-4.31522727272727,45.12,-4425.55322265625
-4.14681818181818,45.12,-4282.373046875
-3.97840909090909,45.12,-4190.06982421875
-3.81,45.12,-4090.3798828125
-3.64159090909091,45.12,-3873.02001953125
-3.47318181818182,45.12,-2296.169921875
-3.30477272727273,45.12,-1437.08996582031
-3.13636363636363,45.12,-1374.51989746094
-2.96795454545454,45.12,-695.209899902344
-2.79954545454545,45.12,-362.786804199219
-2.63113636363636,45.12,-169.406814575195
-2.46272727272727,45.12,-129.23681640625
-2.29431818181818,45.12,-118.826812744141
-2.12590909090909,45.12,-103.97681427002
-1.9575,45.12,-91.356819152832
-1.78909090909091,45.12,-78.2923049926758
-1.62068181818182,45.12,-55.2023048400879
-1.45227272727272,45.12,-37.1123046875
-1.28386363636363,45.12,-24.0123043060303
-1.11545454545454,45.12,15.5476951599121
-0.947045454545453,45.12,24.2976951599121
-0.778636363636362,45.12,8.48000049591064
-0.61022727272727,45.12,31.5300006866455
-0.44181818181818,45.12,43.7999992370605
-0.273409090909089,45.12,60.9000015258789
-0.104999999999999,45.12,52.0400009155273
0.0634090909090919,45.12,73.4800033569336
0.231818181818184,45.12,88.0699996948242
0.400227272727275,45.12,125.727310180664
0.568636363636365,45.12,137.637313842773
0.737045454545456,45.12,180.137313842773
0.905454545454548,45.12,186.717300415039
1.07386363636364,45.12,202.727310180664
1.24227272727273,45.12,190.357315063477
1.41068181818182,45.12,180.515808105469
1.57909090909091,45.12,204.005798339844
1.7475,45.12,457.765808105469
1.91590909090909,45.12,373.94580078125
2.08431818181818,45.12,511.715789794922
2.25272727272727,45.12,579.245788574219
2.42113636363636,45.12,852.603454589844
2.58954545454545,45.12,1179.11352539062
2.75795454545455,45.12,1287.62341308594
2.92636363636364,45.12,1111.21350097656
3.09477272727273,45.12,968.143493652344
3.26318181818182,45.12,986.483459472656
3.43159090909091,45.12,729.913452148438
3.6,45.12,986.215270996094
3.76840909090909,45.12,850.325317382812
3.93681818181818,45.12,708.775268554688
4.10522727272727,45.12,877.565307617188
4.27363636363636,45.12,970.535278320312
4.44204545454546,45.12,986.595275878906
4.61045454545455,45.12,709.6162109375
4.77886363636364,45.12,406.136169433594
4.94727272727273,45.12,275.126190185547
5.11568181818182,45.12,342.906188964844
5.28409090909091,45.12,303.966186523438
5.4525,45.12,678.756164550781
5.62090909090909,45.12,667.977172851562
5.78931818181818,45.12,568.257202148438
5.95772727272728,45.12,1621.76721191406
6.12613636363637,45.12,1719.29724121094
6.29454545454546,45.12,2329.30712890625
6.46295454545455,45.12,2145.22729492188
6.63136363636364,45.12,2342.43725585938
6.79977272727273,45.12,2271.904296875
6.96818181818182,45.12,1502.3642578125
7.13659090909091,45.12,1383.57421875
7.305,45.12,1185.48425292969
7.47340909090909,45.12,781.55419921875
7.64181818181818,45.12,251.564224243164
7.81022727272727,45.12,262.419830322266
7.97863636363637,45.12,293.269836425781
8.14704545454546,45.12,247.139846801758
8.31545454545455,45.12,171.579849243164
8.48386363636364,45.12,122.769844055176
8.65227272727273,45.12,98.3898468017578
8.82068181818182,45.12,94.83984375
8.98909090909091,45.12,75.0849456787109
9.1575,45.12,63.6049461364746
9.32590909090909,45.12,67.8149490356445
9.49431818181818,45.12,58.0849456787109
9.66272727272727,45.12,53.5549468994141
9.83113636363636,45.12,45.7149467468262
9.99954545454545,45.12,41.9228973388672
10.1679545454545,45.12,37.2828979492188
10.3363636363636,45.12,32.042896270752
10.5047727272727,45.12,28.2528972625732
10.6731818181818,45.12,25.9528980255127
10.8415909090909,45.12,19.7728977203369
11.01,45.12,16.4062385559082
11.1784090909091,45.12,12.7262382507324
11.3468181818182,45.12,10.1462383270264
11.5152272727273,45.12,7.1062388420105
11.6836363636364,45.12,5.22623872756958
11.8520454545455,45.12,2.44623875617981
12.0204545454545,45.12,0.266238689422607
12.1888636363636,45.12,-2.55750036239624
12.3572727272727,45.12,-5.76750040054321
12.5256818181818,45.12,-24.0375003814697
12.6940909090909,45.12,-27.2574996948242
12.8625,45.12,-31.1275005340576
13.0309090909091,45.12,-33.127498626709
13.1993181818182,45.12,-34.8250007629395
13.3677272727273,45.12,-34.4550018310547
13.5361363636364,45.12,-26.0850028991699
13.7045454545455,45.12,66.2649993896484
13.8729545454545,45.12,220.304992675781
14.0413636363636,45.12,355.174987792969
14.2097727272727,45.12,112.44750213623
14.3781818181818,45.12,79.0075073242188
14.5465909090909,45.12,-16.9124946594238
14.715,45.12,89.2975082397461
14.8834090909091,45.12,560.717529296875
15.0518181818182,45.12,817.367492675781
15.2202272727273,45.12,686.057495117188
15.3886363636364,45.12,387.307495117188
15.5570454545455,45.12,303.307495117188
15.7254545454545,45.12,276.127502441406
15.8938636363636,45.12,245.217498779297
16.0622727272727,45.12,300.877502441406
16.2306818181818,45.12,353.177490234375
16.3990909090909,45.12,232.017776489258
16.5675,45.12,227.297775268555
16.7359090909091,45.12,179.147766113281
16.9043181818182,45.12,189.78776550293
17.0727272727273,45.12,209.757766723633
17.2411363636364,45.12,117.507766723633
17.4095454545455,45.12,91.7719573974609
17.5779545454545,45.12,101.711959838867
17.7463636363636,45.12,164.481964111328
17.9147727272727,45.12,112.521957397461
18.0831818181818,45.12,96.1319580078125
18.2515909090909,45.12,96.8219604492188
18.42,45.12,86.5919570922852
18.5884090909091,45.12,84.1922912597656
18.7568181818182,45.12,84.1422882080078
18.9252272727273,45.12,86.7822952270508
19.0936363636364,45.12,85.6422882080078
19.2620454545455,45.12,90.1822891235352
19.4304545454545,45.12,152.822296142578
19.5988636363636,45.12,187.384674072266
19.7672727272727,45.12,251.364669799805
19.9356818181818,45.12,265.314666748047
20.1040909090909,45.12,120.164665222168
20.2725,45.12,110.53466796875
20.4409090909091,45.12,76.8246688842773
20.6093181818182,45.12,75.8946685791016
20.7777272727273,45.12,115.871826171875
20.9461363636364,45.12,112.591819763184
21.1145454545455,45.12,77.6818237304688
21.2829545454545,45.12,91.1718215942383
21.4513636363636,45.12,177.761825561523
21.6197727272727,45.12,164.531829833984
21.7881818181818,45.12,176.715957641602
21.9565909090909,45.12,681.155944824219
22.125,45.12,1091.166015625
-14.925,44.9511111111111,-4226.18798828125
-14.7565909090909,44.9511111111111,-4358.59814453125
-14.5881818181818,44.9511111111111,-4785.04052734375
-14.4197727272727,44.9511111111111,-4874.45068359375
-14.2513636363636,44.9511111111111,-4904.75048828125
-14.0829545454545,44.9511111111111,-4700.70068359375
-13.9145454545455,44.9511111111111,-4477.50048828125
-13.7461363636364,44.9511111111111,-4119.53076171875
-13.5777272727273,44.9511111111111,-3497.92138671875
-13.4093181818182,44.9511111111111,-3556.4013671875
-13.2409090909091,44.9511111111111,-3648.78125
-13.0725,44.9511111111111,-3662.01123046875
-12.9040909090909,44.9511111111111,-3680.53125
-12.7356818181818,44.9511111111111,-3619.21118164062
-12.5672727272727,44.9511111111111,-3575.61376953125
-12.3988636363636,44.9511111111111,-3634.83374023438
-12.2304545454545,44.9511111111111,-3779.423828125
-12.0620454545455,44.9511111111111,-4210.23388671875
-11.8936363636364,44.9511111111111,-4551.013671875
-11.7252272727273,44.9511111111111,-4598.3837890625
-11.5568181818182,44.9511111111111,-4726.7236328125
-11.3884090909091,44.9511111111111,-4721.142578125
-11.22,44.9511111111111,-4898.86279296875
-11.0515909090909,44.9511111111111,-4911.74267578125
-10.8831818181818,44.9511111111111,-4917.11279296875
-10.7147727272727,44.9511111111111,-4684.75244140625
-10.5463636363636,44.9511111111111,-4734.1923828125
-10.3779545454545,44.9511111111111,-4704.8427734375
-10.2095454545455,44.9511111111111,-4833.32275390625
-10.0411363636364,44.9511111111111,-4915.08251953125
-9.87272727272727,44.9511111111111,-4914.3125
-9.70431818181818,44.9511111111111,-4896.962890625
-9.53590909090909,44.9511111111111,-4822.00244140625
-9.3675,44.9511111111111,-4907.23876953125
-9.19909090909091,44.9511111111111,-4915.84912109375
-9.03068181818182,44.9511111111111,-4902.369140625
-8.86227272727272,44.9511111111111,-4919.73876953125
-8.69386363636363,44.9511111111111,-4885.39892578125
-8.52545454545454,44.9511111111111,-4900.7890625
-8.35704545454545,44.9511111111111,-4897.48876953125
-8.18863636363636,44.9511111111111,-4888.07958984375
-8.02022727272727,44.9511111111111,-4704.33935546875
-7.85181818181818,44.9511111111111,-4825.69970703125
-7.68340909090909,44.9511111111111,-4845.66943359375
-7.515,44.9511111111111,-4849.6796875
-7.34659090909091,44.9511111111111,-4871.90966796875
-7.17818181818182,44.9511111111111,-4840.9599609375
-7.00977272727272,44.9511111111111,-4850.60009765625
-6.84136363636363,44.9511111111111,-4856.740234375
-6.67295454545454,44.9511111111111,-4852.85009765625
-6.50454545454545,44.9511111111111,-4856.5498046875
-6.33613636363636,44.9511111111111,-4835.5400390625
-6.16772727272727,44.9511111111111,-4826.17578125
-5.99931818181818,44.9511111111111,-4823.40576171875
-5.83090909090909,44.9511111111111,-4802.17578125
-5.6625,44.9511111111111,-4794.90576171875
-5.49409090909091,44.9511111111111,-4764.2158203125
-5.32568181818182,44.9511111111111,-4744.3857421875
-5.15727272727272,44.9511111111111,-4724.4755859375
-4.98886363636363,44.9511111111111,-4698.8330078125
-4.82045454545454,44.9511111111111,-4614.453125
-4.65204545454545,44.9511111111111,-4560.2431640625
-4.48363636363636,44.9511111111111,-4503.40283203125
-4.31522727272727,44.9511111111111,-4451.033203125
-4.14681818181818,44.9511111111111,-4318.5927734375
-3.97840909090909,44.9511111111111,-4224.919921875
-3.81,44.9511111111111,-4078.80981445312
-3.64159090909091,44.9511111111111,-3918.2099609375
-3.47318181818182,44.9511111111111,-3088.61987304688
-3.30477272727273,44.9511111111111,-2622.58984375
-3.13636363636363,44.9511111111111,-2623.93994140625
-2.96795454545454,44.9511111111111,-2541.34985351562
-2.79954545454545,44.9511111111111,-1787.63684082031
-2.63113636363636,44.9511111111111,-1451.49682617188
-2.46272727272727,44.9511111111111,-1010.65679931641
-2.29431818181818,44.9511111111111,-422.766815185547
-2.12590909090909,44.9511111111111,-112.836814880371
-1.9575,44.9511111111111,-105.696815490723
-1.78909090909091,44.9511111111111,-88.8523025512695
-1.62068181818182,44.9511111111111,-58.1823043823242
-1.45227272727272,44.9511111111111,-37.2923049926758
-1.28386363636363,44.9511111111111,-20.9523048400879
-1.11545454545454,44.9511111111111,18.8276958465576
-0.947045454545453,44.9511111111111,37.0376968383789
-0.778636363636362,44.9511111111111,26.2000007629395
-0.61022727272727,44.9511111111111,9.16000080108643
-0.44181818181818,44.9511111111111,15.8500003814697
-0.273409090909089,44.9511111111111,28.5799999237061
-0.104999999999999,44.9511111111111,42.7999992370605
0.0634090909090919,44.9511111111111,53.8699989318848
0.231818181818184,44.9511111111111,67.2700042724609
0.400227272727275,44.9511111111111,135.437301635742
0.568636363636365,44.9511111111111,162.957305908203
0.737045454545456,44.9511111111111,181.287307739258
0.905454545454548,44.9511111111111,207.957305908203
1.07386363636364,44.9511111111111,174.517303466797
1.24227272727273,44.9511111111111,236.187301635742
1.41068181818182,44.9511111111111,269.655792236328
1.57909090909091,44.9511111111111,276.69580078125
1.7475,44.9511111111111,240.935806274414
1.91590909090909,44.9511111111111,412.69580078125
2.08431818181818,44.9511111111111,536.325805664062
2.25272727272727,44.9511111111111,587.17578125
2.42113636363636,44.9511111111111,788.503479003906
2.58954545454545,44.9511111111111,949.183471679688
2.75795454545455,44.9511111111111,1198.21350097656
2.92636363636364,44.9511111111111,1136.47351074219
3.09477272727273,44.9511111111111,865.033447265625
3.26318181818182,44.9511111111111,1045.24353027344
3.43159090909091,44.9511111111111,1127.14343261719
3.6,44.9511111111111,963.6552734375
3.76840909090909,44.9511111111111,958.455261230469
3.93681818181818,44.9511111111111,761.475280761719
4.10522727272727,44.9511111111111,996.205261230469
4.27363636363636,44.9511111111111,961.975280761719
4.44204545454546,44.9511111111111,823.395263671875
4.61045454545455,44.9511111111111,624.8662109375
4.77886363636364,44.9511111111111,482.476196289062
4.94727272727273,44.9511111111111,174.91618347168
5.11568181818182,44.9511111111111,328.256195068359
5.28409090909091,44.9511111111111,633.916198730469
5.4525,44.9511111111111,902.34619140625
5.62090909090909,44.9511111111111,733.1171875
5.78931818181818,44.9511111111111,1128.13720703125
5.95772727272728,44.9511111111111,1717.20715332031
6.12613636363637,44.9511111111111,1728.42724609375
6.29454545454546,44.9511111111111,2526.59716796875
6.46295454545455,44.9511111111111,2344.25732421875
6.63136363636364,44.9511111111111,2107.8671875
6.79977272727273,44.9511111111111,1949.88427734375
6.96818181818182,44.9511111111111,2060.4541015625
7.13659090909091,44.9511111111111,1582.72424316406
7.305,44.9511111111111,1095.90417480469
7.47340909090909,44.9511111111111,442.744232177734
7.64181818181818,44.9511111111111,260.604217529297
7.81022727272727,44.9511111111111,304.379852294922
7.97863636363637,44.9511111111111,267.249847412109
8.14704545454546,44.9511111111111,222.819839477539
8.31545454545455,44.9511111111111,206.189849853516
8.48386363636364,44.9511111111111,154.539840698242
8.65227272727273,44.9511111111111,126.559844970703
8.82068181818182,44.9511111111111,92.0998458862305
8.98909090909091,44.9511111111111,96.4649429321289
9.1575,44.9511111111111,161.054946899414
9.32590909090909,44.9511111111111,259.204956054688
9.49431818181818,44.9511111111111,113.374946594238
9.66272727272727,44.9511111111111,83.9449462890625
9.83113636363636,44.9511111111111,62.9749450683594
9.99954545454545,44.9511111111111,48.6728973388672
10.1679545454545,44.9511111111111,31.5628986358643
10.3363636363636,44.9511111111111,27.1428985595703
10.5047727272727,44.9511111111111,22.352897644043
10.6731818181818,44.9511111111111,20.0928974151611
10.8415909090909,44.9511111111111,16.2828979492188
11.01,44.9511111111111,14.3462390899658
11.1784090909091,44.9511111111111,11.5162382125854
11.3468181818182,44.9511111111111,8.81623840332031
11.5152272727273,44.9511111111111,5.55623865127563
11.6836363636364,44.9511111111111,3.75623869895935
11.8520454545455,44.9511111111111,1.92623865604401
12.0204545454545,44.9511111111111,-0.053761325776577
12.1888636363636,44.9511111111111,-2.19750046730042
12.3572727272727,44.9511111111111,-2.73750042915344
12.5256818181818,44.9511111111111,-7.72750043869019
12.6940909090909,44.9511111111111,-24.8075008392334
12.8625,44.9511111111111,-32.627498626709
13.0309090909091,44.9511111111111,-34.4174995422363
13.1993181818182,44.9511111111111,-35.9550018310547
13.3677272727273,44.9511111111111,-37.6950035095215
13.5361363636364,44.9511111111111,-36.2750015258789
13.7045454545455,44.9511111111111,-16.2150020599365
13.8729545454545,44.9511111111111,97.4150009155273
14.0413636363636,44.9511111111111,210.084991455078
14.2097727272727,44.9511111111111,-7.68249416351318
14.3781818181818,44.9511111111111,14.6675062179565
14.5465909090909,44.9511111111111,22.8575057983398
14.715,44.9511111111111,45.3875045776367
14.8834090909091,44.9511111111111,59.5475044250488
15.0518181818182,44.9511111111111,699.257507324219
15.2202272727273,44.9511111111111,581.137512207031
15.3886363636364,44.9511111111111,693.9375
15.5570454545455,44.9511111111111,622.257507324219
15.7254545454545,44.9511111111111,387.877502441406
15.8938636363636,44.9511111111111,308.807495117188
16.0622727272727,44.9511111111111,342.017486572266
16.2306818181818,44.9511111111111,272.047485351562
16.3990909090909,44.9511111111111,214.447769165039
16.5675,44.9511111111111,211.157775878906
16.7359090909091,44.9511111111111,219.237762451172
16.9043181818182,44.9511111111111,423.067779541016
17.0727272727273,44.9511111111111,489.687774658203
17.2411363636364,44.9511111111111,261.117767333984
17.4095454545455,44.9511111111111,111.391960144043
17.5779545454545,44.9511111111111,144.001953125
17.7463636363636,44.9511111111111,216.871963500977
17.9147727272727,44.9511111111111,159.461959838867
18.0831818181818,44.9511111111111,165.531951904297
18.2515909090909,44.9511111111111,206.041961669922
18.42,44.9511111111111,105.611953735352
18.5884090909091,44.9511111111111,89.8722915649414
18.7568181818182,44.9511111111111,82.4622955322266
18.9252272727273,44.9511111111111,87.1722946166992
19.0936363636364,44.9511111111111,86.5422897338867
19.2620454545455,44.9511111111111,86.6922912597656
19.4304545454545,44.9511111111111,81.3022918701172
19.5988636363636,44.9511111111111,84.3546676635742
19.7672727272727,44.9511111111111,91.5046691894531
19.9356818181818,44.9511111111111,107.114669799805
20.1040909090909,44.9511111111111,95.2346649169922
20.2725,44.9511111111111,85.404670715332
20.4409090909091,44.9511111111111,79.6346664428711
20.6093181818182,44.9511111111111,72.53466796875
20.7777272727273,44.9511111111111,95.121826171875
20.9461363636364,44.9511111111111,137.141830444336
21.1145454545455,44.9511111111111,140.371826171875
21.2829545454545,44.9511111111111,98.4818267822266
21.4513636363636,44.9511111111111,105.471824645996
21.6197727272727,44.9511111111111,119.851821899414
21.7881818181818,44.9511111111111,212.895950317383
21.9565909090909,44.9511111111111,658.345947265625
22.125,44.9511111111111,642.015930175781
-14.925,44.7822222222222,-4107.0283203125
-14.7565909090909,44.7822222222222,-4332.5283203125
-14.5881818181818,44.7822222222222,-4413.24072265625
-14.4197727272727,44.7822222222222,-4610.75048828125
-14.2513636363636,44.7822222222222,-4692.45068359375
-14.0829545454545,44.7822222222222,-4457.83056640625
-13.9145454545455,44.7822222222222,-4014.42065429688
-13.7461363636364,44.7822222222222,-3911.49072265625
-13.5777272727273,44.7822222222222,-3831.30126953125
-13.4093181818182,44.7822222222222,-3803.04125976562
-13.2409090909091,44.7822222222222,-3860.38134765625
-13.0725,44.7822222222222,-3871.611328125
-12.9040909090909,44.7822222222222,-3889.58129882812
-12.7356818181818,44.7822222222222,-3859.21118164062
-12.5672727272727,44.7822222222222,-3985.36376953125
-12.3988636363636,44.7822222222222,-4146.7939453125
-12.2304545454545,44.7822222222222,-4194.50390625
-12.0620454545455,44.7822222222222,-4243.20361328125
-11.8936363636364,44.7822222222222,-4311.57373046875
-11.7252272727273,44.7822222222222,-4425.923828125
-11.5568181818182,44.7822222222222,-4179.27392578125
-11.3884090909091,44.7822222222222,-4092.45263671875
-11.22,44.7822222222222,-4524.302734375
-11.0515909090909,44.7822222222222,-4649.982421875
-10.8831818181818,44.7822222222222,-4800.41259765625
-10.7147727272727,44.7822222222222,-4603.22265625
-10.5463636363636,44.7822222222222,-4555.63232421875
-10.3779545454545,44.7822222222222,-4392.212890625
-10.2095454545455,44.7822222222222,-4244.72265625
-10.0411363636364,44.7822222222222,-4812.4326171875
-9.87272727272727,44.7822222222222,-4906.62255859375
-9.70431818181818,44.7822222222222,-4917.5126953125
-9.53590909090909,44.7822222222222,-4920.2724609375
-9.3675,44.7822222222222,-4923.09912109375
-9.19909090909091,44.7822222222222,-4923.06884765625
-9.03068181818182,44.7822222222222,-4921.93896484375
-8.86227272727272,44.7822222222222,-4918.9990234375
-8.69386363636363,44.7822222222222,-4907.1689453125
-8.52545454545454,44.7822222222222,-4904.0390625
-8.35704545454545,44.7822222222222,-4899.369140625
-8.18863636363636,44.7822222222222,-4899.359375
-8.02022727272727,44.7822222222222,-4890.32958984375
-7.85181818181818,44.7822222222222,-4887.52978515625
-7.68340909090909,44.7822222222222,-4885.03955078125
-7.515,44.7822222222222,-4876.94970703125
-7.34659090909091,44.7822222222222,-4872.8994140625
-7.17818181818182,44.7822222222222,-4869
-7.00977272727272,44.7822222222222,-4867.5
-6.84136363636363,44.7822222222222,-4855.2900390625
-6.67295454545454,44.7822222222222,-4851.2900390625
-6.50454545454545,44.7822222222222,-4846.1298828125
-6.33613636363636,44.7822222222222,-4839.43994140625
-6.16772727272727,44.7822222222222,-4827.42578125
-5.99931818181818,44.7822222222222,-4820.65576171875
-5.83090909090909,44.7822222222222,-4800.0859375
-5.6625,44.7822222222222,-4776.95556640625
-5.49409090909091,44.7822222222222,-4729.9658203125
-5.32568181818182,44.7822222222222,-4707.02587890625
-5.15727272727272,44.7822222222222,-4674.505859375
-4.98886363636363,44.7822222222222,-4627.373046875
-4.82045454545454,44.7822222222222,-4540.06298828125
-4.65204545454545,44.7822222222222,-4511.953125
-4.48363636363636,44.7822222222222,-4445.953125
-4.31522727272727,44.7822222222222,-4389.9130859375
-4.14681818181818,44.7822222222222,-4220.2431640625
-3.97840909090909,44.7822222222222,-4119.259765625
-3.81,44.7822222222222,-3973.73999023438
-3.64159090909091,44.7822222222222,-3821.51000976562
-3.47318181818182,44.7822222222222,-3548.25
-3.30477272727273,44.7822222222222,-3512.90991210938
-3.13636363636363,44.7822222222222,-3370.98999023438
-2.96795454545454,44.7822222222222,-3303.36987304688
-2.79954545454545,44.7822222222222,-2899.966796875
-2.63113636363636,44.7822222222222,-2651.06689453125
-2.46272727272727,44.7822222222222,-2334.51684570312
-2.29431818181818,44.7822222222222,-1599.23681640625
-2.12590909090909,44.7822222222222,-170.98681640625
-1.9575,44.7822222222222,-116.196815490723
-1.78909090909091,44.7822222222222,-101.802307128906
-1.62068181818182,44.7822222222222,-58.7323036193848
-1.45227272727272,44.7822222222222,-36.8823051452637
-1.28386363636363,44.7822222222222,-14.4523048400879
-1.11545454545454,44.7822222222222,18.7676944732666
-0.947045454545453,44.7822222222222,44.077693939209
-0.778636363636362,44.7822222222222,37.810001373291
-0.61022727272727,44.7822222222222,14.5800008773804
-0.44181818181818,44.7822222222222,44.0499992370605
-0.273409090909089,44.7822222222222,25.9099998474121
-0.104999999999999,44.7822222222222,41.2200012207031
0.0634090909090919,44.7822222222222,45.7400016784668
0.231818181818184,44.7822222222222,62.7299995422363
0.400227272727275,44.7822222222222,68.8873062133789
0.568636363636365,44.7822222222222,94.6673049926758
0.737045454545456,44.7822222222222,124.99730682373
0.905454545454548,44.7822222222222,125.90731048584
1.07386363636364,44.7822222222222,174.217300415039
1.24227272727273,44.7822222222222,159.7373046875
1.41068181818182,44.7822222222222,179.455795288086
1.57909090909091,44.7822222222222,197.795806884766
1.7475,44.7822222222222,272.655792236328
1.91590909090909,44.7822222222222,371.555816650391
2.08431818181818,44.7822222222222,616.045776367188
2.25272727272727,44.7822222222222,607.875793457031
2.42113636363636,44.7822222222222,696.673461914062
2.58954545454545,44.7822222222222,724.123474121094
2.75795454545455,44.7822222222222,832.663452148438
2.92636363636364,44.7822222222222,907.08349609375
3.09477272727273,44.7822222222222,979.693481445312
3.26318181818182,44.7822222222222,989.023498535156
3.43159090909091,44.7822222222222,1177.04345703125
3.6,44.7822222222222,999.065307617188
3.76840909090909,44.7822222222222,1092.9052734375
3.93681818181818,44.7822222222222,1026.27526855469
4.10522727272727,44.7822222222222,1136.115234375
4.27363636363636,44.7822222222222,898.075317382812
4.44204545454546,44.7822222222222,706.285278320312
4.61045454545455,44.7822222222222,528.036193847656
4.77886363636364,44.7822222222222,433.926177978516
4.94727272727273,44.7822222222222,219.986175537109
5.11568181818182,44.7822222222222,738.606201171875
5.28409090909091,44.7822222222222,993.636169433594
5.4525,44.7822222222222,1200.55615234375
5.62090909090909,44.7822222222222,813.547180175781
5.78931818181818,44.7822222222222,927.797180175781
5.95772727272728,44.7822222222222,1270.31726074219
6.12613636363637,44.7822222222222,1911.75720214844
6.29454545454546,44.7822222222222,2636.41723632812
6.46295454545455,44.7822222222222,2109.91723632812
6.63136363636364,44.7822222222222,1800.45715332031
6.79977272727273,44.7822222222222,2191.64428710938
6.96818181818182,44.7822222222222,2267.84423828125
7.13659090909091,44.7822222222222,1596.60424804688
7.305,44.7822222222222,645.724243164062
7.47340909090909,44.7822222222222,304.924224853516
7.64181818181818,44.7822222222222,236.434219360352
7.81022727272727,44.7822222222222,256.259857177734
7.97863636363637,44.7822222222222,279.679840087891
8.14704545454546,44.7822222222222,194.919845581055
8.31545454545455,44.7822222222222,155.219848632812
8.48386363636364,44.7822222222222,121.889846801758
8.65227272727273,44.7822222222222,99.7298431396484
8.82068181818182,44.7822222222222,115.84984588623
8.98909090909091,44.7822222222222,271.304931640625
9.1575,44.7822222222222,449.724945068359
