"country_waters","subregion","region","ite_id","Survey_id","hal_id","SurveyName","Project_id","Date","sur_policy","Ship","Gear","Country","Originator","Collator","StNo","HaulNo","CoordRefSys","ShootLat","ShootLong","HaulLat","HaulLong","HaulDepth","Distance","GroundSpeed","WingSpread","DoorSpread","WarpLength","LTREF","PARAM","LTSZC","LTSRC","TYPPL","LTPRP","UnitWgt","LT_Weigth","UnitItem","LT_Items","Shot_timestamp","HaulDur","local_cdi_id"
"Denmark","Baltic Sea","Baltic Sea",401796,130911,317178,"BITS",12388,"2015-03-24 00:00:00+01","CB","26D4","TVL","DK",2195,730,"163",54,4326,"55.3278","15.3607","55.3095","15.3304","91",2800,"3",NULL,"84",380,"C_TS_REV","A",NULL,NULL,NULL,NULL,"kg/haul","0.002","items/haul",NULL,"2015-03-24 16:59:00+01",30,"2000317178"
"Denmark","Baltic Sea","Baltic Sea",410296,130989,317504,"BITS",12388,"2015-03-16 00:00:00+01","CB","26D4","TVL","DK",2195,730,"48",24,4326,"55.35","16.3151","55.3753","16.3195","71",2828,"3",NULL,"94",410,"C_TS_REV","A",NULL,NULL,NULL,NULL,"kg/haul","0.27","items/haul",NULL,"2015-03-16 15:56:00+01",30,"2000317504"
"Denmark","Baltic Sea","Baltic Sea",409052,130990,317505,"BITS",12388,"2015-03-15 00:00:00+01","CB","26D4","TVL","DK",2195,730,"40",20,4326,"55.2948","16.1422","55.3115","16.1756","84",2815,"3",NULL,"95",450,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2015-03-15 13:55:00+01",30,"2000317505"
"Denmark","Baltic Sea","Baltic Sea",425409,130990,317506,"BITS",12388,"2015-03-15 00:00:00+01","CB","26D4","TVL","DK",2195,730,"38",19,4326,"55.2702","16.0187","55.2684","16.0622","91",2765,"3",NULL,"96",465,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2015-03-15 11:16:00+01",30,"2000317506"
"Denmark","Baltic Sea","Baltic Sea",397338,130990,317507,"BITS",12388,"2015-03-15 00:00:00+01","CB","26D4","TVL","DK",2195,730,"36",18,4326,"55.2366","15.959","55.2591","15.977","94",2754,"3",NULL,"96",460,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2015-03-15 08:50:00+01",30,"2000317507"
"Denmark","Baltic Sea","Baltic Sea",404806,130992,317514,"BITS",12388,"2015-03-18 00:00:00+01","CB","26D4","TVL","DK",2195,730,"64",32,4326,"55.4678","15.9505","55.4685","15.9065","85",2776,"3",NULL,"95",440,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2015-03-18 15:47:00+01",30,"2000317514"
"Denmark","Baltic Sea","Baltic Sea",395111,130995,317524,"BITS",12388,"2015-03-20 00:00:00+01","CB","26D4","TVL","DK",2195,730,"79",35,4326,"54.7699","15.2841","54.7921","15.3046","71",2791,"3",NULL,"74",280,"C_TS_REV","B",NULL,NULL,NULL,NULL,"kg/haul","0.002","items/haul",NULL,"2015-03-20 12:37:00+01",30,"2000317524"
"Denmark","Baltic Sea","Baltic Sea",407417,130995,317525,"BITS",12388,"2015-03-20 00:00:00+01","CB","26D4","TVL","DK",2195,730,"77",34,4326,"54.806","15.0002","54.8135","14.9583","57",2809,"3",NULL,"84",280,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2015-03-20 10:01:00+01",30,"2000317525"
"Denmark","Baltic Sea","Baltic Sea",396525,130995,317526,"BITS",12388,"2015-03-20 00:00:00+01","CB","26D4","TVL","DK",2195,730,"75",33,4326,"54.6537","15.1409","54.6536","15.0976","58",2782,"3",NULL,"85",380,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2015-03-20 07:25:00+01",30,"2000317526"
"Denmark","Baltic Sea","Baltic Sea",423396,130995,317527,"BITS",12388,"2015-03-20 00:00:00+01","CB","26D4","TVL","DK",2195,730,"81",36,4326,"54.7751","15.6495","54.7811","15.6934","76",2891,"3",NULL,"76.6",280,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2015-03-20 15:16:00+01",31,"2000317527"
"Denmark","Baltic Sea","Baltic Sea",406117,131024,317656,"BITS",12388,"2011-03-10 00:00:00+01","CB","26D4","TVL","DK",2195,730,"151",13,4326,"55.1079","15.2699","55.1312","15.2914","65",2937,"3",NULL,"82",380,"C_TS_REV","E5",NULL,NULL,NULL,NULL,"kg/haul","0.948","items/haul",NULL,"2011-03-10 06:30:00+01",31,"2000317656"
"Denmark","Baltic Sea","Baltic Sea",395896,131024,317657,"BITS",12388,"2011-03-10 00:00:00+01","CB","26D4","TVL","DK",2195,730,"153",14,4326,"55.2157","15.2055","55.2309","15.1734","59",2646,"3.2",NULL,"76",370,"C_TS_REV","E5",NULL,NULL,NULL,NULL,"kg/haul","1.12","items/haul",NULL,"2011-03-10 08:42:00+01",31,"2000317657"
"Denmark","Baltic Sea","Baltic Sea",419746,131024,317658,"BITS",12388,"2011-03-10 00:00:00+01","CB","26D4","TVL","DK",2195,730,"155",15,4326,"55.3164","14.9454","55.32","14.9913","71",2932,"3.3",NULL,"82",400,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-03-10 11:08:00+01",30,"2000317658"
"Denmark","Baltic Sea","Baltic Sea",392810,131026,317666,"BITS",12388,"2011-03-11 00:00:00+01","CB","26D4","TVL","DK",2195,730,"162",17,4326,"55.0938","15.5502","55.0729","15.5762","72",2858,"3.2",NULL,"81",380,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-03-11 13:07:00+01",30,"2000317666"
"Denmark","Baltic Sea","Baltic Sea",417693,131026,317667,"BITS",12388,"2011-03-11 00:00:00+01","CB","26D4","TVL","DK",2195,730,"164",18,4326,"55.0388","15.6714","55.0514","15.7115","83",2915,"3.2",NULL,"81",420,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-03-11 15:02:00+01",30,"2000317667"
"Denmark","Baltic Sea","Baltic Sea",425901,131027,317671,"BITS",12388,"2011-03-12 00:00:00+01","CB","26D4","TVL","DK",2195,730,"181",20,4326,"55.3718","16.3177","55.3976","16.3192","70",2869,"3.2",NULL,"80",400,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-03-12 06:33:00+01",30,"2000317671"
"Denmark","Baltic Sea","Baltic Sea",394563,131030,317691,"BITS",12388,"2011-03-14 00:00:00+01","CB","26D4","TVL","DK",2195,730,"230",29,4326,"55.5586","15.5851","55.5326","15.5823","73",2904,"3",NULL,"80",380,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-03-14 13:40:00+01",30,"2000317691"
"Denmark","Baltic Sea","Baltic Sea",409331,131030,317692,"BITS",12388,"2011-03-14 00:00:00+01","CB","26D4","TVL","DK",2195,730,"232",30,4326,"55.4494","15.1457","55.4343","15.1696","81",2263,"3",NULL,NULL,430,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-03-14 16:24:00+01",25,"2000317692"
"Denmark","Baltic Sea","Baltic Sea",423322,131033,317707,"BITS",12388,"2011-03-15 00:00:00+01","CB","26D4","TVL","DK",2195,730,"249",31,4326,"55.5717","15.0294","55.5749","14.9859","79",2759,"3",NULL,"81",400,"C_TS_REV","D",NULL,NULL,NULL,NULL,"kg/haul","2.876","items/haul",NULL,"2011-03-15 06:31:00+01",30,"2000317707"
"Denmark","Baltic Sea","Baltic Sea",405568,131033,317708,"BITS",12388,"2011-03-15 00:00:00+01","CB","26D4","TVL","DK",2195,730,"251",32,4326,"55.4856","14.771","55.4845","14.7264","68",2817,"3.1",NULL,"80",380,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-03-15 09:10:00+01",30,"2000317708"
"Denmark","Baltic Sea","Baltic Sea",416162,131034,317714,"BITS",12388,"2011-03-04 00:00:00+01","CB","26D4","TVL","DK",2195,730,"36",42,4326,"54.9578","15.5312","54.9644","15.5759","76",2950,"3.1",NULL,"83",420,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-03-04 06:43:00+01",30,"2000317714"
"Denmark","Baltic Sea","Baltic Sea",418400,131034,317715,"BITS",12388,"2011-03-04 00:00:00+01","CB","26D4","TVL","DK",2195,730,"38",43,4326,"54.8349","15.6082","54.8457","15.6508","75",2985,"3.1",NULL,"83",410,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-03-04 08:47:00+01",30,"2000317715"
"Denmark","Baltic Sea","Baltic Sea",410216,131034,317716,"BITS",12388,"2011-03-04 00:00:00+01","CB","26D4","TVL","DK",2195,730,"40",44,4326,"54.7773","15.6676","54.7834","15.7108","72",2854,"3",NULL,"79",390,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-03-04 10:36:00+01",30,"2000317716"
"Denmark","Baltic Sea","Baltic Sea",420193,131034,317717,"BITS",12388,"2011-03-04 00:00:00+01","CB","26D4","TVL","DK",2195,730,"42",45,4326,"54.8561","15.8439","54.8805","15.863","72",2980,"3.4",NULL,"77",400,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-03-04 12:35:00+01",29,"2000317717"
"Denmark","Baltic Sea","Baltic Sea",422862,131034,317719,"BITS",12388,"2011-03-04 00:00:00+01","CB","26HI","TVS","DK",2195,730,"3085",14,4326,"55.6885","10.7665","55.7057","10.7822","37",2150,"2.6",NULL,NULL,183,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-03-04 08:15:00+01",30,"2000317719"
"Denmark","Baltic Sea","Baltic Sea",413700,131034,317720,"BITS",12388,"2011-03-04 00:00:00+01","CB","26HI","TVS","DK",2195,730,"3086",15,4326,"55.9562","11.0696","55.9725","11.0484","19",2248,"2.7",NULL,NULL,136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-03-04 11:30:00+01",30,"2000317720"
"Denmark","Baltic Sea","Baltic Sea",419096,131034,317721,"BITS",12388,"2011-03-04 00:00:00+01","CB","26HI","TVS","DK",2195,730,"3087",16,4326,"55.9975","11.0995","56.0103","11.127","19",2228,"3",NULL,NULL,136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-03-04 12:30:00+01",30,"2000317721"
"Denmark","Baltic Sea","Baltic Sea",401010,131036,317732,"BITS",12388,"2011-03-05 00:00:00+01","CB","26HI","TVS","DK",2195,730,"3089",18,4326,"55.9824","10.8883","55.981","10.9291","19",2541,"2.8",NULL,NULL,136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-03-05 11:20:00+01",30,"2000317732"
"Denmark","Baltic Sea","Baltic Sea",423090,131037,317738,"BITS",12388,"2011-03-06 00:00:00+01","CB","26HI","TVS","DK",2195,730,"3090",19,4326,"55.9978","10.6552","55.9946","10.6923","14",2339,"2.7",NULL,NULL,136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-03-06 07:45:00+01",30,"2000317738"
"Denmark","Baltic Sea","Baltic Sea",408975,131037,317739,"BITS",12388,"2011-03-06 00:00:00+01","CB","26HI","TVS","DK",2195,730,"3091",20,4326,"56.0433","10.9311","56.0363","10.9683","21",2439,"2.8",NULL,NULL,136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-03-06 09:40:00+01",30,"2000317739"
"Denmark","Baltic Sea","Baltic Sea",409348,131042,317756,"BITS",12388,"2011-02-28 00:00:00+01","CB","26HI","TVS","DK",2195,730,"3072",1,4326,"55.2446","10.8434","55.2236","10.8398","20",2352,"2.5",NULL,NULL,136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-02-28 14:45:00+01",30,"2000317756"
"Denmark","Baltic Sea","Baltic Sea",414623,131042,317757,"BITS",12388,"2011-02-28 00:00:00+01","CB","26HI","TVS","DK",2195,730,"3073",2,4326,"55.2822","10.9949","55.2684","10.9884","21",1586,"2.7",NULL,NULL,136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-02-28 16:30:00+01",20,"2000317757"
"Denmark","Baltic Sea","Baltic Sea",404017,131043,317758,"BITS",12388,"2011-03-01 00:00:00+01","CB","26HI","TVS","DK",2195,730,"3074",3,4326,"55.2276","10.9535","55.2073","10.9456","14",2311,"2.6",NULL,NULL,136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-03-01 07:40:00+01",30,"2000317758"
"Denmark","Baltic Sea","Baltic Sea",411408,131043,317759,"BITS",12388,"2011-03-01 00:00:00+01","CB","26HI","TVS","DK",2195,730,"3075",4,4326,"55.1972","11.0695","55.1917","11.054","36",1158,"2.7",NULL,NULL,183,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-03-01 10:15:00+01",15,"2000317759"
"Denmark","Baltic Sea","Baltic Sea",403640,131043,317760,"BITS",12388,"2011-03-01 00:00:00+01","CB","26HI","TVS","DK",2195,730,"3076",5,4326,"55.0457","11.1073","55.0506","11.094","128",1003,"2.8",NULL,NULL,136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-03-01 12:20:00+01",12,"2000317760"
"Denmark","Baltic Sea","Baltic Sea",405475,131043,317761,"BITS",12388,"2011-03-01 00:00:00+01","CB","26HI","TVS","DK",2195,730,"3077",6,4326,"55.021","10.9192","55.0407","10.931","9",2318,"2.6",NULL,NULL,136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-03-01 15:20:00+01",30,"2000317761"
"Denmark","Baltic Sea","Baltic Sea",404756,131044,317762,"BITS",12388,"2011-03-02 00:00:00+01","CB","26HI","TVS","DK",2195,730,"3078",7,4326,"55.1642","10.9986","55.1516","10.9897","36",1518,"2.4",NULL,NULL,183,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-03-02 07:30:00+01",20,"2000317762"
"Denmark","Baltic Sea","Baltic Sea",421048,131044,317763,"BITS",12388,"2011-03-02 00:00:00+01","CB","26HI","TVS","DK",2195,730,"3079",8,4326,"55.3671","10.8897","55.3828","10.8652","20",2339,"2.7",NULL,NULL,136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-03-02 10:35:00+01",30,"2000317763"
"Denmark","Baltic Sea","Baltic Sea",397313,131044,317764,"BITS",12388,"2011-03-02 00:00:00+01","CB","26HI","TVS","DK",2195,730,"3080",9,4326,"55.3636","10.8463","55.3836","10.8349","25",2337,"2.7",NULL,NULL,136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2011-03-02 12:00:00+01",30,"2000317764"
"Denmark","Baltic Sea","Baltic Sea",418550,131053,317805,"BITS",12388,"2012-03-10 00:00:00+01","CB","26HI","TVS","DK",2195,730,"3832",34,4326,"54.6803","10.4905","54.6805","10.5298","24",2530,"2.7",NULL,NULL,136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2012-03-10 08:50:00+01",30,"2000317805"
"Denmark","Baltic Sea","Baltic Sea",424632,131053,317806,"BITS",12388,"2012-03-10 00:00:00+01","CB","26HI","TVS","DK",2195,730,"3833",35,4326,"55.0175","10.9158","55.0337","10.9327","10",2094,"2.4",NULL,NULL,136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2012-03-10 13:10:00+01",30,"2000317806"
"Denmark","Baltic Sea","Baltic Sea",387492,131055,317809,"BITS",12388,"2019-02-21 00:00:00+01","CB","67BC","TVL","PL",194,730,"24150",34,4326,"54.6267","14.7467","54.625","14.7917","47",2913,"3.1",NULL,NULL,175,"C_TS_REV","F1","E","UNK",NULL,"CL4","kg/haul","0.1494","items/haul",1,"2019-02-21 15:09:00+01",30,"2000317809"
"Denmark","Baltic Sea","Baltic Sea",389507,131055,317809,"BITS",12388,"2019-02-21 00:00:00+01","CB","67BC","TVL","PL",194,730,"24150",34,4326,"54.6267","14.7467","54.625","14.7917","47",2913,"3.1",NULL,NULL,175,"C_TS_REV","A2","A","UNK",NULL,"CL1","kg/haul","0.0142","items/haul",1,"2019-02-21 15:09:00+01",30,"2000317809"
"Denmark","Baltic Sea","Baltic Sea",383239,131055,317809,"BITS",12388,"2019-02-21 00:00:00+01","CB","67BC","TVL","PL",194,730,"24150",34,4326,"54.6267","14.7467","54.625","14.7917","47",2913,"3.1",NULL,NULL,175,"C_TS_REV","D3","B","UNK",NULL,"CL1","kg/haul","0.0084","items/haul",1,"2019-02-21 15:09:00+01",30,"2000317809"
"Denmark","Baltic Sea","Baltic Sea",383973,131055,317809,"BITS",12388,"2019-02-21 00:00:00+01","CB","67BC","TVL","PL",194,730,"24150",34,4326,"54.6267","14.7467","54.625","14.7917","47",2913,"3.1",NULL,NULL,175,"C_TS_REV","A14","B","LB",NULL,"CL8","kg/haul","0.0052","items/haul",1,"2019-02-21 15:09:00+01",30,"2000317809"
"Denmark","Baltic Sea","Baltic Sea",385088,131055,317809,"BITS",12388,"2019-02-21 00:00:00+01","CB","67BC","TVL","PL",194,730,"24150",34,4326,"54.6267","14.7467","54.625","14.7917","47",2913,"3.1",NULL,NULL,175,"C_TS_REV","D3","A","UNK",NULL,"CL1","kg/haul","0.0156","items/haul",1,"2019-02-21 15:09:00+01",30,"2000317809"
"Denmark","Baltic Sea","Baltic Sea",386745,131055,317809,"BITS",12388,"2019-02-21 00:00:00+01","CB","67BC","TVL","PL",194,730,"24150",34,4326,"54.6267","14.7467","54.625","14.7917","47",2913,"3.1",NULL,NULL,175,"C_TS_REV","A14","D","LB",NULL,"CL8","kg/haul","0.3105","items/haul",1,"2019-02-21 15:09:00+01",30,"2000317809"
"Denmark","Baltic Sea","Baltic Sea",390683,131055,317809,"BITS",12388,"2019-02-21 00:00:00+01","CB","67BC","TVL","PL",194,730,"24150",34,4326,"54.6267","14.7467","54.625","14.7917","47",2913,"3.1",NULL,NULL,175,"C_TS_REV","A14","D","LB",NULL,"CL8","kg/haul","0.1816","items/haul",1,"2019-02-21 15:09:00+01",30,"2000317809"
"Denmark","Baltic Sea","Baltic Sea",387587,131055,317809,"BITS",12388,"2019-02-21 00:00:00+01","CB","67BC","TVL","PL",194,730,"24150",34,4326,"54.6267","14.7467","54.625","14.7917","47",2913,"3.1",NULL,NULL,175,"C_TS_REV","A3","C","UNK",NULL,"AO","kg/haul","0.0534","items/haul",1,"2019-02-21 15:09:00+01",30,"2000317809"
"Denmark","Baltic Sea","Baltic Sea",386715,131055,317809,"BITS",12388,"2019-02-21 00:00:00+01","CB","67BC","TVL","PL",194,730,"24150",34,4326,"54.6267","14.7467","54.625","14.7917","47",2913,"3.1",NULL,NULL,175,"C_TS_REV","D3","C","UNK",NULL,"CL1","kg/haul","0.1112","items/haul",1,"2019-02-21 15:09:00+01",30,"2000317809"
"Denmark","Baltic Sea","Baltic Sea",382149,131055,317810,"BITS",12388,"2019-02-21 00:00:00+01","CB","67BC","TVL","PL",194,730,"24162",33,4326,"54.6817","14.825","54.6783","14.8717","53",3036,"3.1",NULL,NULL,175,"C_TS_REV","A2","C","UNK",NULL,"CL2","kg/haul","0.0016","items/haul",1,"2019-02-21 07:41:00+01",30,"2000317810"
"Denmark","Baltic Sea","Baltic Sea",385209,131055,317810,"BITS",12388,"2019-02-21 00:00:00+01","CB","67BC","TVL","PL",194,730,"24162",33,4326,"54.6817","14.825","54.6783","14.8717","53",3036,"3.1",NULL,NULL,175,"C_TS_REV","A2","C","UNK",NULL,"CL4","kg/haul","0.0044","items/haul",1,"2019-02-21 07:41:00+01",30,"2000317810"
"Denmark","Baltic Sea","Baltic Sea",388836,131055,317810,"BITS",12388,"2019-02-21 00:00:00+01","CB","67BC","TVL","PL",194,730,"24162",33,4326,"54.6817","14.825","54.6783","14.8717","53",3036,"3.1",NULL,NULL,175,"C_TS_REV","F1","C","SBS",NULL,"CL4","kg/haul","0.2386","items/haul",1,"2019-02-21 07:41:00+01",30,"2000317810"
"Denmark","Baltic Sea","Baltic Sea",381853,131055,317810,"BITS",12388,"2019-02-21 00:00:00+01","CB","67BC","TVL","PL",194,730,"24162",33,4326,"54.6817","14.825","54.6783","14.8717","53",3036,"3.1",NULL,NULL,175,"C_TS_REV","A2","D","UNK",NULL,"CL8","kg/haul","0.0206","items/haul",1,"2019-02-21 07:41:00+01",30,"2000317810"
"Denmark","Baltic Sea","Baltic Sea",381256,131055,317810,"BITS",12388,"2019-02-21 00:00:00+01","CB","67BC","TVL","PL",194,730,"24162",33,4326,"54.6817","14.825","54.6783","14.8717","53",3036,"3.1",NULL,NULL,175,"C_TS_REV","A2","A","UNK",NULL,"CL1","kg/haul","0.0008","items/haul",1,"2019-02-21 07:41:00+01",30,"2000317810"
"Denmark","Baltic Sea","Baltic Sea",395307,131069,317856,"BITS",12388,"2015-03-02 00:00:00+01","CB","26HI","TVS","DK",2195,730,"18",18,4326,"55.6615","10.65","55.6788","10.6436","34",1968,"2.5",NULL,"44",183,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2015-03-02 11:10:00+01",30,"2000317856"
"Denmark","Baltic Sea","Baltic Sea",414722,131069,317857,"BITS",12388,"2015-03-02 00:00:00+01","CB","26HI","TVS","DK",2195,730,"17",17,4326,"55.9983","10.6575","55.9936","10.6946","13",2370,"2.7",NULL,"42",136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2015-03-02 08:00:00+01",30,"2000317857"
"Denmark","Baltic Sea","Baltic Sea",412145,131069,317858,"BITS",12388,"2015-03-02 00:00:00+01","CB","26HI","TVS","DK",2195,730,"19",19,4326,"55.6551","10.3975","55.6671","10.367","22",2333,"2.6",NULL,"40",136,"C_TS_REV","A",NULL,NULL,NULL,NULL,"kg/haul","0.2","items/haul",NULL,"2015-03-02 13:15:00+01",30,"2000317858"
"Denmark","Baltic Sea","Baltic Sea",417206,131074,317869,"BITS",12388,"2015-03-05 00:00:00+01","CB","26HI","TVS","DK",2195,730,"27",27,4326,"54.6341","10.7135","54.66","10.7255","22",2976,"2.6",NULL,NULL,136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2015-03-05 11:10:00+01",15,"2000317869"
"Denmark","Baltic Sea","Baltic Sea",394338,131075,317870,"BITS",12388,"2015-03-04 00:00:00+01","CB","26HI","TVS","DK",2195,730,"25",25,4326,"55.0155","10.918","55.032","10.9298","8",1985,"2.4",NULL,NULL,136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2015-03-04 13:00:00+01",30,"2000317870"
"Denmark","Baltic Sea","Baltic Sea",414608,131075,317871,"BITS",12388,"2015-03-04 00:00:00+01","CB","26HI","TVS","DK",2195,730,"24",24,4326,"55.1805","11.0303","55.1908","11.0523","34",1809,"2.3",NULL,NULL,183,"C_TS_REV","D",NULL,NULL,NULL,NULL,"kg/haul","0.2","items/haul",NULL,"2015-03-04 10:30:00+01",30,"2000317871"
"Denmark","Baltic Sea","Baltic Sea",423561,131075,317871,"BITS",12388,"2015-03-04 00:00:00+01","CB","26HI","TVS","DK",2195,730,"24",24,4326,"55.1805","11.0303","55.1908","11.0523","34",1809,"2.3",NULL,NULL,183,"C_TS_REV","E5",NULL,NULL,NULL,NULL,"kg/haul","60","items/haul",NULL,"2015-03-04 10:30:00+01",30,"2000317871"
"Denmark","Baltic Sea","Baltic Sea",407299,131075,317872,"BITS",12388,"2015-03-04 00:00:00+01","CB","26HI","TVS","DK",2195,730,"23",23,4326,"55.0761","10.8071","55.0976","10.8138","12",2430,"2.6",NULL,NULL,136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2015-03-04 08:20:00+01",30,"2000317872"
"Denmark","Baltic Sea","Baltic Sea",416383,131076,317873,"BITS",12388,"2015-03-03 00:00:00+01","CB","26HI","TVS","DK",2195,730,"22",22,4326,"54.8283","10.2525","54.8201","10.3001","32",3187,"2.5",NULL,NULL,183,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2015-03-03 14:20:00+01",30,"2000317873"
"Denmark","Baltic Sea","Baltic Sea",414412,131076,317874,"BITS",12388,"2015-03-03 00:00:00+01","CB","26HI","TVS","DK",2195,730,"21",21,4326,"54.9666","10.1188","54.9486","10.1365","33",2298,"2.6",NULL,"47",183,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2015-03-03 12:20:00+01",30,"2000317874"
"Denmark","Baltic Sea","Baltic Sea",399081,131076,317875,"BITS",12388,"2015-03-03 00:00:00+01","CB","26HI","TVS","DK",2195,730,"20",20,4326,"55.3946","9.7343","55.3755","9.7438","16",2215,"3",NULL,"42",136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2015-03-03 07:55:00+01",30,"2000317875"
"Denmark","Baltic Sea","Baltic Sea",418926,131077,317876,"BITS",12388,"2015-03-08 00:00:00+01","CB","26HI","TVS","DK",2195,730,"36",36,4326,"55.9561","11.0686","55.9733","11.0493","19",2257,"2.8",NULL,NULL,136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2015-03-08 15:25:00+01",30,"2000317876"
"Denmark","Baltic Sea","Baltic Sea",417100,131077,317877,"BITS",12388,"2015-03-08 00:00:00+01","CB","26HI","TVS","DK",2195,730,"35",35,4326,"55.7916","10.7076","55.8036","10.7391","20",2379,"2.7",NULL,NULL,136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2015-03-08 12:40:00+01",30,"2000317877"
"Denmark","Baltic Sea","Baltic Sea",415628,131077,317878,"BITS",12388,"2015-03-08 00:00:00+01","CB","26HI","TVS","DK",2195,730,"34",34,4326,"55.4183","10.7815","55.4391","10.7976","16",2531,"2.8",NULL,NULL,136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2015-03-08 08:00:00+01",30,"2000317878"
"Denmark","Baltic Sea","Baltic Sea",427012,131078,317879,"BITS",12388,"2015-03-07 00:00:00+01","CB","26HI","TVS","DK",2195,730,"33",33,4326,"55.2586","10.9821","55.2866","10.9893","22",3147,"2.6",NULL,NULL,136,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul","0","items/haul",NULL,"2015-03-07 13:40:00+01",30,"2000317879"
